ABUNDANCE,BIOMAS,GENUS_SPECIES,SAMPLE_DESC,PLOT,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
40,0,Encrusting corallines,33.21615_-119.48615_10_5_2005_12.2_R10_5_50,R10_5_50,33.21615,-119.48615,10,5,2005
40,0,Encrusting corallines,33.21615_-119.48615_19_4_2006_12.2_R15_5_52,R15_5_52,33.21615,-119.48615,19,4,2006
40,0,Encrusting corallines,33.21615_-119.48615_3_11_2007_12.2_R10_5_55,R10_5_55,33.21615,-119.48615,3,11,2007
40,0,Encrusting corallines,33.21615_-119.48615_14_12_2010_12.2_L25_5_61,L25_5_61,33.21615,-119.48615,14,12,2010
40,0,Encrusting corallines,33.21688_-119.44412_26_8_1980_12.2_L15_6_1,L15_6_1,33.21688,-119.44412,26,8,1980
40,0,Encrusting corallines,33.21688_-119.44412_26_8_1980_12.2_L30_6_1,L30_6_1,33.21688,-119.44412,26,8,1980
40,0,Encrusting corallines,33.21688_-119.44412_15_10_1982_12.2_L15_6_5,L15_6_5,33.21688,-119.44412,15,10,1982
40,0,Encrusting corallines,33.21688_-119.44412_15_10_1982_12.2_R10_6_5,R10_6_5,33.21688,-119.44412,15,10,1982
40,0,Encrusting corallines,33.21688_-119.44412_15_10_1982_12.2_R35_6_5,R35_6_5,33.21688,-119.44412,15,10,1982
40,0,Encrusting corallines,33.21688_-119.44412_26_4_1987_12.2_L10_6_14,L10_6_14,33.21688,-119.44412,26,4,1987
40,0,Encrusting corallines,33.21688_-119.44412_26_4_1987_12.2_L35_6_14,L35_6_14,33.21688,-119.44412,26,4,1987
40,0,Encrusting corallines,33.21688_-119.44412_26_4_1987_12.2_R10_6_14,R10_6_14,33.21688,-119.44412,26,4,1987
40,0,Encrusting corallines,33.21688_-119.44412_12_10_1987_12.2_L05_6_15,L05_6_15,33.21688,-119.44412,12,10,1987
40,0,Encrusting corallines,33.21688_-119.44412_12_10_1987_12.2_R10_6_15,R10_6_15,33.21688,-119.44412,12,10,1987
40,0,Encrusting corallines,33.21688_-119.44412_13_11_1989_12.2_R35_6_19,R35_6_19,33.21688,-119.44412,13,11,1989
40,0,Encrusting corallines,33.21688_-119.44412_20_10_1990_12.2_L10_6_21,L10_6_21,33.21688,-119.44412,20,10,1990
40,0,Encrusting corallines,33.21688_-119.44412_20_10_1990_12.2_L15_6_21,L15_6_21,33.21688,-119.44412,20,10,1990
40,0,Encrusting corallines,33.21688_-119.44412_13_10_1991_12.2_R25_6_23,R25_6_23,33.21688,-119.44412,13,10,1991
40,0,Encrusting corallines,33.21688_-119.44412_12_4_1992_12.2_R25_6_24,R25_6_24,33.21688,-119.44412,12,4,1992
40,0,Encrusting corallines,33.21688_-119.44412_9_10_1992_12.2_L35_6_25,L35_6_25,33.21688,-119.44412,9,10,1992
40,0,Encrusting corallines,33.21688_-119.44412_16_4_1993_12.2_L05_6_26,L05_6_26,33.21688,-119.44412,16,4,1993
40,0,Encrusting corallines,33.21688_-119.44412_16_4_1993_12.2_L10_6_26,L10_6_26,33.21688,-119.44412,16,4,1993
40,0,Encrusting corallines,33.21688_-119.44412_24_10_1993_12.2_R15_6_27,R15_6_27,33.21688,-119.44412,24,10,1993
40,0,Encrusting corallines,33.21688_-119.44412_16_4_1994_12.2_R15_6_28,R15_6_28,33.21688,-119.44412,16,4,1994
40,0,Encrusting corallines,33.21688_-119.44412_17_4_1994_12.2_L35_6_28,L35_6_28,33.21688,-119.44412,17,4,1994
40,0,Encrusting corallines,33.21688_-119.44412_29_4_1996_12.2_L10_6_32,L10_6_32,33.21688,-119.44412,29,4,1996
40,0,Encrusting corallines,33.21688_-119.44412_4_10_1996_12.2_L15_6_33,L15_6_33,33.21688,-119.44412,4,10,1996
40,0,Encrusting corallines,33.21688_-119.44412_20_4_1997_12.2_L25_6_34,L25_6_34,33.21688,-119.44412,20,4,1997
40,0,Encrusting corallines,33.21688_-119.44412_20_10_1997_12.2_L25_6_35,L25_6_35,33.21688,-119.44412,20,10,1997
40,0,Encrusting corallines,33.21688_-119.44412_26_4_1998_12.2_R25_6_36,R25_6_36,33.21688,-119.44412,26,4,1998
40,0,Encrusting corallines,33.21688_-119.44412_16_10_1998_12.2_L05_6_37,L05_6_37,33.21688,-119.44412,16,10,1998
40,0,Encrusting corallines,33.21688_-119.44412_5_5_2000_12.2_L10_6_40,L10_6_40,33.21688,-119.44412,5,5,2000
40,0,Encrusting corallines,33.21688_-119.44412_1_5_2002_12.2_L10_6_44,L10_6_44,33.21688,-119.44412,1,5,2002
40,0,Encrusting corallines,33.21688_-119.44412_11_5_2005_12.2_R35_6_50,R35_6_50,33.21688,-119.44412,11,5,2005
40,0,Encrusting corallines,33.21688_-119.44412_17_10_2005_12.2_R05_6_51,R05_6_51,33.21688,-119.44412,17,10,2005
40,0,Encrusting corallines,33.21688_-119.44412_17_10_2005_12.2_R15_6_51,R15_6_51,33.21688,-119.44412,17,10,2005
40,0,Encrusting corallines,33.21688_-119.44412_5_11_2007_12.2_L05_6_55,L05_6_55,33.21688,-119.44412,5,11,2007
40,0,Encrusting corallines,33.26233_-119.58017_11_10_1987_15.2_L25_7_15,L25_7_15,33.26233,-119.58017,11,10,1987
40,0,Encrusting corallines,33.26233_-119.58017_28_4_1988_15.2_R45_7_16,R45_7_16,33.26233,-119.58017,28,4,1988
40,0,Encrusting corallines,33.26233_-119.58017_8_10_1988_15.2_R25_7_17,R25_7_17,33.26233,-119.58017,8,10,1988
40,0,Encrusting corallines,33.26233_-119.58017_23_4_1989_15.2_R45_7_18,R45_7_18,33.26233,-119.58017,23,4,1989
40,0,Encrusting corallines,33.26233_-119.58017_23_10_1990_15.2_R45_7_21,R45_7_21,33.26233,-119.58017,23,10,1990
40,0,Encrusting corallines,33.26233_-119.58017_10_4_1992_15.2_L05_7_24,L05_7_24,33.26233,-119.58017,10,4,1992
40,0,Encrusting corallines,33.26233_-119.58017_10_4_1992_15.2_L25_7_24,L25_7_24,33.26233,-119.58017,10,4,1992
40,0,Encrusting corallines,33.26233_-119.58017_11_4_1995_15.2_L05_7_30,L05_7_30,33.26233,-119.58017,11,4,1995
40,0,Encrusting corallines,33.26233_-119.58017_8_10_1995_15.2_L05_7_31,L05_7_31,33.26233,-119.58017,8,10,1995
40,0,Encrusting corallines,33.26233_-119.58017_1_5_1996_15.2_L05_7_32,L05_7_32,33.26233,-119.58017,1,5,1996
40,0,Encrusting corallines,33.26233_-119.58017_12_10_1999_15.2_L05_7_39,L05_7_39,33.26233,-119.58017,12,10,1999
40,0,Encrusting corallines,33.26233_-119.58017_12_10_1999_15.2_R45_7_39,R45_7_39,33.26233,-119.58017,12,10,1999
40,0,Encrusting corallines,33.26233_-119.58017_6_5_2001_15.2_R45_7_42,R45_7_42,33.26233,-119.58017,6,5,2001
40,0,Encrusting corallines,33.26233_-119.58017_11_10_2002_15.2_L25_7_45,L25_7_45,33.26233,-119.58017,11,10,2002
40,0,Encrusting corallines,33.26233_-119.58017_28_10_2004_15.2_L05_7_49,L05_7_49,33.26233,-119.58017,28,10,2004
40,0,Encrusting corallines,33.26233_-119.58017_20_10_2005_15.2_L05_7_51,L05_7_51,33.26233,-119.58017,20,10,2005
40,0,Encrusting corallines,33.26233_-119.58017_20_10_2005_15.2_R45_7_51,R45_7_51,33.26233,-119.58017,20,10,2005
40,0,Encrusting corallines,33.26233_-119.58017_5_11_2007_15.2_R15_7_55,R15_7_55,33.26233,-119.58017,5,11,2007
40,0,Encrusting corallines,33.26233_-119.58017_25_10_2011_15.2_L25_7_63,L25_7_63,33.26233,-119.58017,25,10,2011
40,0,Bossiella sp,33.24768_-119.57373_31_8_1980_11.6_R35_3_1,R35_3_1,33.24768,-119.57373,31,8,1980
40,0,Bossiella sp,33.24768_-119.57373_19_4_1986_11.6_L05_3_12,L05_3_12,33.24768,-119.57373,19,4,1986
40,0,Bossiella sp,33.21688_-119.44412_26_8_1980_12.2_L30_6_1,L30_6_1,33.21688,-119.44412,26,8,1980
40,0,Bossiella sp,33.21688_-119.44412_28_4_1981_12.2_L10_6_2,L10_6_2,33.21688,-119.44412,28,4,1981
40,0,Bossiella sp,33.21688_-119.44412_5_10_1986_12.2_R35_6_13,R35_6_13,33.21688,-119.44412,5,10,1986
40,0,Bossiella sp,33.21688_-119.44412_6_10_1988_12.2_R25_6_17,R25_6_17,33.21688,-119.44412,6,10,1988
40,0,Bossiella sp,33.21688_-119.44412_13_11_1989_12.2_L35_6_19,L35_6_19,33.21688,-119.44412,13,11,1989
40,0,Bossiella sp,33.21688_-119.44412_24_10_1993_12.2_R35_6_27,R35_6_27,33.21688,-119.44412,24,10,1993
40,0,Taonia lennebackerae,33.27325_-119.48615_9_5_2005_12.2_R05_1_50,R05_1_50,33.27325,-119.48615,9,5,2005
40,0,Cryptopleura sp,33.21688_-119.44412_3_10_1986_12.2_R15_6_13,R15_6_13,33.21688,-119.44412,3,10,1986
40,0,Cryptopleura sp,33.21688_-119.44412_26_4_1987_12.2_L25_6_14,L25_6_14,33.21688,-119.44412,26,4,1987
40,0,Cryptopleura sp,33.21688_-119.44412_12_10_1987_12.2_L35_6_15,L35_6_15,33.21688,-119.44412,12,10,1987
40,0,Cryptopleura sp,33.21688_-119.44412_19_4_1989_12.2_R15_6_18,R15_6_18,33.21688,-119.44412,19,4,1989
40,0,Cryptopleura sp,33.21688_-119.44412_20_10_2008_12.2_R35_6_57,R35_6_57,33.21688,-119.44412,20,10,2008
40,0,Cryptopleura sp,33.26233_-119.58017_22_10_2008_15.2_R25_7_57,R25_7_57,33.26233,-119.58017,22,10,2008
40,0,Plocamium cartilagineum,33.21665_-119.48542_29_4_1981_13.7_L20_4_2,L20_4_2,33.21665,-119.48542,29,4,1981
40,0,Red algae sp,33.26233_-119.58017_5_11_2007_15.2_L05_7_55,L05_7_55,33.26233,-119.58017,5,11,2007
40,0,Red algae sp,33.26233_-119.58017_5_11_2007_15.2_L35_7_55,L35_7_55,33.26233,-119.58017,5,11,2007
40,0,Red algae sp,33.26233_-119.58017_5_11_2007_15.2_R05_7_55,R05_7_55,33.26233,-119.58017,5,11,2007
40,0,Cystoseira osmundacea,33.27325_-119.48615_5_9_1985_12.2_L15_1_11,L15_1_11,33.27325,-119.48615,5,9,1985
40,0,Cystoseira osmundacea,33.27325_-119.48615_9_10_1988_12.2_R05_1_17,R05_1_17,33.27325,-119.48615,9,10,1988
40,0,Cystoseira osmundacea,33.27325_-119.48615_18_4_1989_12.2_L15_1_18,L15_1_18,33.27325,-119.48615,18,4,1989
40,0,Cystoseira osmundacea,33.27325_-119.48615_17_10_2005_12.2_R15_1_51,R15_1_51,33.27325,-119.48615,17,10,2005
40,0,Cystoseira osmundacea,33.24763_-119.57038_19_4_1986_11.6_R05_2_12,R05_2_12,33.24763,-119.57038,19,4,1986
40,0,Cystoseira osmundacea,33.24763_-119.57038_4_10_1986_11.6_R05_2_13,R05_2_13,33.24763,-119.57038,4,10,1986
40,0,Cystoseira osmundacea,33.24763_-119.57038_23_4_1987_11.6_L05_2_14,L05_2_14,33.24763,-119.57038,23,4,1987
40,0,Cystoseira osmundacea,33.24763_-119.57038_7_10_1988_11.6_L10_2_17,L10_2_17,33.24763,-119.57038,7,10,1988
40,0,Cystoseira osmundacea,33.24763_-119.57038_18_4_1997_11.6_L10_2_34,L10_2_34,33.24763,-119.57038,18,4,1997
40,0,Cystoseira osmundacea,33.24763_-119.57038_24_4_1998_11.6_L05_2_36,L05_2_36,33.24763,-119.57038,24,4,1998
40,0,Cystoseira osmundacea,33.24763_-119.57038_25_4_1999_11.6_R25_2_38,R25_2_38,33.24763,-119.57038,25,4,1999
40,0,Cystoseira osmundacea,33.24763_-119.57038_12_10_1999_11.6_R10_2_39,R10_2_39,33.24763,-119.57038,12,10,1999
40,0,Cystoseira osmundacea,33.24763_-119.57038_29_6_2010_11.6_R25_2_60,R25_2_60,33.24763,-119.57038,29,6,2010
40,0,Cystoseira osmundacea,33.24768_-119.57373_27_4_1981_11.6_L25_3_2,L25_3_2,33.24768,-119.57373,27,4,1981
40,0,Cystoseira osmundacea,33.24768_-119.57373_21_10_1981_11.6_R05_3_3,R05_3_3,33.24768,-119.57373,21,10,1981
40,0,Cystoseira osmundacea,33.24768_-119.57373_28_4_1982_11.6_L05_3_4,L05_3_4,33.24768,-119.57373,28,4,1982
40,0,Cystoseira osmundacea,33.24768_-119.57373_28_4_1982_11.6_L45_3_4,L45_3_4,33.24768,-119.57373,28,4,1982
40,0,Cystoseira osmundacea,33.24768_-119.57373_16_10_1982_11.6_L45_3_5,L45_3_5,33.24768,-119.57373,16,10,1982
40,0,Cystoseira osmundacea,33.24768_-119.57373_27_4_1983_11.6_L25_3_6,L25_3_6,33.24768,-119.57373,27,4,1983
40,0,Cystoseira osmundacea,33.24768_-119.57373_8_10_1994_11.6_R05_3_29,R05_3_29,33.24768,-119.57373,8,10,1994
40,0,Cystoseira osmundacea,33.24768_-119.57373_30_4_1996_11.6_L25_3_32,L25_3_32,33.24768,-119.57373,30,4,1996
40,0,Cystoseira osmundacea,33.24768_-119.57373_6_10_1996_11.6_L20_3_33,L20_3_33,33.24768,-119.57373,6,10,1996
40,0,Cystoseira osmundacea,33.24768_-119.57373_17_10_1997_11.6_L25_3_35,L25_3_35,33.24768,-119.57373,17,10,1997
40,0,Cystoseira osmundacea,33.24768_-119.57373_18_10_1998_11.6_R10_3_37,R10_3_37,33.24768,-119.57373,18,10,1998
40,0,Cystoseira osmundacea,33.24768_-119.57373_25_4_1999_11.6_L20_3_38,L20_3_38,33.24768,-119.57373,25,4,1999
40,0,Cystoseira osmundacea,33.24768_-119.57373_11_10_1999_11.6_L05_3_39,L05_3_39,33.24768,-119.57373,11,10,1999
40,0,Cystoseira osmundacea,33.24768_-119.57373_4_11_2007_11.6_R05_3_55,R05_3_55,33.24768,-119.57373,4,11,2007
40,0,Cystoseira osmundacea,33.24768_-119.57373_15_12_2010_11.6_L45_3_61,L45_3_61,33.24768,-119.57373,15,12,2010
40,0,Cystoseira osmundacea,33.21665_-119.48542_4_10_1984_13.7_R35_4_9,R35_4_9,33.21665,-119.48542,4,10,1984
40,0,Cystoseira osmundacea,33.21665_-119.48542_29_4_1988_13.7_R40_4_16,R40_4_16,33.21665,-119.48542,29,4,1988
40,0,Cystoseira osmundacea,33.21665_-119.48542_14_11_1989_13.7_R40_4_19,R40_4_19,33.21665,-119.48542,14,11,1989
40,0,Cystoseira osmundacea,33.21665_-119.48542_17_4_1993_13.7_R25_4_26,R25_4_26,33.21665,-119.48542,17,4,1993
40,0,Cystoseira osmundacea,33.21665_-119.48542_6_10_1995_13.7_R35_4_31,R35_4_31,33.21665,-119.48542,6,10,1995
40,0,Cystoseira osmundacea,33.21665_-119.48542_29_4_1996_13.7_R40_4_32,R40_4_32,33.21665,-119.48542,29,4,1996
40,0,Cystoseira osmundacea,33.21665_-119.48542_19_10_1997_13.7_R40_4_35,R40_4_35,33.21665,-119.48542,19,10,1997
40,0,Cystoseira osmundacea,33.21665_-119.48542_26_10_2000_13.7_R40_4_41,R40_4_41,33.21665,-119.48542,26,10,2000
40,0,Cystoseira osmundacea,33.21665_-119.48542_2_5_2002_13.7_R25_4_44,R25_4_44,33.21665,-119.48542,2,5,2002
40,0,Cystoseira osmundacea,33.21665_-119.48542_12_10_2002_13.7_L30_4_45,L30_4_45,33.21665,-119.48542,12,10,2002
40,0,Cystoseira osmundacea,33.21665_-119.48542_12_10_2002_13.7_R40_4_45,R40_4_45,33.21665,-119.48542,12,10,2002
40,0,Cystoseira osmundacea,33.21665_-119.48542_3_5_2003_13.7_L30_4_46,L30_4_46,33.21665,-119.48542,3,5,2003
40,0,Cystoseira osmundacea,33.21665_-119.48542_19_4_2006_13.7_L30_4_52,L30_4_52,33.21665,-119.48542,19,4,2006
40,0,Cystoseira osmundacea,33.21665_-119.48542_2_5_2007_13.7_L25_4_54,L25_4_54,33.21665,-119.48542,2,5,2007
40,0,Cystoseira osmundacea,33.21665_-119.48542_21_10_2008_13.7_L25_4_57,L25_4_57,33.21665,-119.48542,21,10,2008
40,0,Cystoseira osmundacea,33.21688_-119.44412_26_4_1985_12.2_R10_6_10,R10_6_10,33.21688,-119.44412,26,4,1985
40,0,Cystoseira osmundacea,33.21688_-119.44412_26_4_1998_12.2_R05_6_36,R05_6_36,33.21688,-119.44412,26,4,1998
40,0,Cystoseira osmundacea,33.21688_-119.44412_18_10_2003_12.2_L35_6_47,L35_6_47,33.21688,-119.44412,18,10,2003
40,0,Cystoseira osmundacea,33.21688_-119.44412_17_10_2005_12.2_R05_6_51,R05_6_51,33.21688,-119.44412,17,10,2005
40,0,Dictyota binghamiae,33.27325_-119.48615_24_4_1987_12.2_L05_1_14,L05_1_14,33.27325,-119.48615,24,4,1987
40,0,Dictyota binghamiae,33.27325_-119.48615_24_4_1987_12.2_R15_1_14,R15_1_14,33.27325,-119.48615,24,4,1987
40,0,Dictyota binghamiae,33.27325_-119.48615_22_10_2011_12.2_R45_1_63,R45_1_63,33.27325,-119.48615,22,10,2011
40,0,Dictyota binghamiae,33.24763_-119.57038_21_10_1981_11.6_R15_2_3,R15_2_3,33.24763,-119.57038,21,10,1981
40,0,Dictyota binghamiae,33.24763_-119.57038_28_4_1982_11.6_L05_2_4,L05_2_4,33.24763,-119.57038,28,4,1982
40,0,Dictyota binghamiae,33.24763_-119.57038_28_4_1982_11.6_L10_2_4,L10_2_4,33.24763,-119.57038,28,4,1982
40,0,Dictyota binghamiae,33.24763_-119.57038_13_9_1983_11.6_L15_2_7,L15_2_7,33.24763,-119.57038,13,9,1983
40,0,Dictyota binghamiae,33.24763_-119.57038_13_9_1983_11.6_R05_2_7,R05_2_7,33.24763,-119.57038,13,9,1983
40,0,Dictyota binghamiae,33.24763_-119.57038_7_4_1995_11.6_L25_2_30,L25_2_30,33.24763,-119.57038,7,4,1995
40,0,Dictyota binghamiae,33.24763_-119.57038_30_4_1996_11.6_L15_2_32,L15_2_32,33.24763,-119.57038,30,4,1996
40,0,Dictyota binghamiae,33.24763_-119.57038_30_4_1996_11.6_R10_2_32,R10_2_32,33.24763,-119.57038,30,4,1996
40,0,Dictyota binghamiae,33.24763_-119.57038_30_4_1996_11.6_R15_2_32,R15_2_32,33.24763,-119.57038,30,4,1996
40,0,Dictyota binghamiae,33.24763_-119.57038_18_4_1997_11.6_L05_2_34,L05_2_34,33.24763,-119.57038,18,4,1997
40,0,Dictyota binghamiae,33.24763_-119.57038_18_4_1997_11.6_R05_2_34,R05_2_34,33.24763,-119.57038,18,4,1997
40,0,Dictyota binghamiae,33.24763_-119.57038_17_10_1997_11.6_R10_2_35,R10_2_35,33.24763,-119.57038,17,10,1997
40,0,Dictyota binghamiae,33.24763_-119.57038_2_5_2003_11.6_L25_2_46,L25_2_46,33.24763,-119.57038,2,5,2003
40,0,Dictyota binghamiae,33.24763_-119.57038_2_5_2003_11.6_R25_2_46,R25_2_46,33.24763,-119.57038,2,5,2003
40,0,Dictyota binghamiae,33.24768_-119.57373_27_4_1981_11.6_L45_3_2,L45_3_2,33.24768,-119.57373,27,4,1981
40,0,Dictyota binghamiae,33.24768_-119.57373_27_4_1981_11.6_R10_3_2,R10_3_2,33.24768,-119.57373,27,4,1981
40,0,Dictyota binghamiae,33.24768_-119.57373_4_10_1986_11.6_L05_3_13,L05_3_13,33.24768,-119.57373,4,10,1986
40,0,Dictyota binghamiae,33.24768_-119.57373_7_10_1995_11.6_L25_3_31,L25_3_31,33.24768,-119.57373,7,10,1995
40,0,Dictyota binghamiae,33.24768_-119.57373_17_10_1997_11.6_L05_3_35,L05_3_35,33.24768,-119.57373,17,10,1997
40,0,Dictyota binghamiae,33.24768_-119.57373_17_10_1997_11.6_L10_3_35,L10_3_35,33.24768,-119.57373,17,10,1997
40,0,Dictyota binghamiae,33.24768_-119.57373_24_4_1998_11.6_L10_3_36,L10_3_36,33.24768,-119.57373,24,4,1998
40,0,Dictyota binghamiae,33.24768_-119.57373_24_4_1998_11.6_L25_3_36,L25_3_36,33.24768,-119.57373,24,4,1998
40,0,Dictyota binghamiae,33.24768_-119.57373_18_10_1998_11.6_L05_3_37,L05_3_37,33.24768,-119.57373,18,10,1998
40,0,Dictyota binghamiae,33.24768_-119.57373_18_10_1998_11.6_L25_3_37,L25_3_37,33.24768,-119.57373,18,10,1998
40,0,Dictyota binghamiae,33.24768_-119.57373_18_10_1998_11.6_R10_3_37,R10_3_37,33.24768,-119.57373,18,10,1998
40,0,Dictyota binghamiae,33.24768_-119.57373_23_10_2011_11.6_R05_3_63,R05_3_63,33.24768,-119.57373,23,10,2011
40,0,Dictyota binghamiae,33.21665_-119.48542_13_11_1989_13.7_R25_4_19,R25_4_19,33.21665,-119.48542,13,11,1989
40,0,Dictyota binghamiae,33.26233_-119.58017_25_4_1987_15.2_L25_7_14,L25_7_14,33.26233,-119.58017,25,4,1987
40,0,Kelp holdfast,33.24763_-119.57038_16_10_1982_11.6_R10_2_5,R10_2_5,33.24763,-119.57038,16,10,1982
40,0,Kelp holdfast,33.24763_-119.57038_16_10_1982_11.6_R15_2_5,R15_2_5,33.24763,-119.57038,16,10,1982
40,0,Kelp holdfast,33.24763_-119.57038_10_10_1987_11.6_L10_2_15,L10_2_15,33.24763,-119.57038,10,10,1987
40,0,Kelp holdfast,33.24763_-119.57038_27_4_1988_11.6_R25_2_16,R25_2_16,33.24763,-119.57038,27,4,1988
40,0,Kelp holdfast,33.24768_-119.57373_19_10_2005_11.6_R20_3_51,R20_3_51,33.24768,-119.57373,19,10,2005
40,0,Kelp holdfast,33.24768_-119.57373_20_4_2006_11.6_R20_3_52,R20_3_52,33.24768,-119.57373,20,4,2006
40,0,Kelp holdfast,33.21615_-119.48615_14_9_1983_12.2_R10_5_7,R10_5_7,33.21615,-119.48615,14,9,1983
40,0,Kelp holdfast,33.21615_-119.48615_3_5_2001_12.2_L15_5_42,L15_5_42,33.21615,-119.48615,3,5,2001
40,0,Kelp holdfast,33.21615_-119.48615_16_10_2001_12.2_L15_5_43,L15_5_43,33.21615,-119.48615,16,10,2001
40,0,Kelp holdfast,33.21688_-119.44412_19_4_1989_12.2_L25_6_18,L25_6_18,33.21688,-119.44412,19,4,1989
40,0,Kelp holdfast,33.21688_-119.44412_18_10_2003_12.2_R05_6_47,R05_6_47,33.21688,-119.44412,18,10,2003
40,0,Laminaria sp,33.27325_-119.48615_25_4_1981_12.2_L15_1_2,L15_1_2,33.27325,-119.48615,25,4,1981
40,0,Laminaria sp,33.27325_-119.48615_26_4_1988_12.2_L35_1_16,L35_1_16,33.27325,-119.48615,26,4,1988
40,0,Laminaria sp,33.27325_-119.48615_18_4_1989_12.2_L35_1_18,L35_1_18,33.27325,-119.48615,18,4,1989
40,0,Laminaria sp,33.21665_-119.48542_29_4_1981_13.7_R35_4_2,R35_4_2,33.21665,-119.48542,29,4,1981
40,0,Laminaria sp,33.21665_-119.48542_4_10_1984_13.7_L30_4_9,L30_4_9,33.21665,-119.48542,4,10,1984
40,0,Laminaria sp,33.21665_-119.48542_2_10_1986_13.7_R40_4_13,R40_4_13,33.21665,-119.48542,2,10,1986
40,0,Laminaria sp,33.21665_-119.48542_9_10_1992_13.7_R25_4_25,R25_4_25,33.21665,-119.48542,9,10,1992
40,0,Laminaria sp,33.21665_-119.48542_17_4_1993_13.7_R25_4_26,R25_4_26,33.21665,-119.48542,17,4,1993
40,0,Laminaria sp,33.21665_-119.48542_25_10_1993_13.7_R25_4_27,R25_4_27,33.21665,-119.48542,25,10,1993
40,0,Laminaria sp,33.21665_-119.48542_16_4_1994_13.7_R25_4_28,R25_4_28,33.21665,-119.48542,16,4,1994
40,0,Laminaria sp,33.21665_-119.48542_10_4_1995_13.7_L35_4_30,L35_4_30,33.21665,-119.48542,10,4,1995
40,0,Laminaria sp,33.21665_-119.48542_6_10_1996_13.7_L30_4_33,L30_4_33,33.21665,-119.48542,6,10,1996
40,0,Laminaria sp,33.21665_-119.48542_3_5_2001_13.7_L30_4_42,L30_4_42,33.21665,-119.48542,3,5,2001
40,0,Laminaria sp,33.21665_-119.48542_19_4_2006_13.7_L30_4_52,L30_4_52,33.21665,-119.48542,19,4,2006
40,0,Laminaria sp,33.21665_-119.48542_14_12_2010_13.7_L30_4_61,L30_4_61,33.21665,-119.48542,14,12,2010
40,0,Laminaria sp,33.21665_-119.48542_24_10_2011_13.7_L25_4_63,L25_4_63,33.21665,-119.48542,24,10,2011
40,0,Laminaria sp,33.21688_-119.44412_25_4_1983_12.2_L05_6_6,L05_6_6,33.21688,-119.44412,25,4,1983
40,0,Laminaria sp,33.21688_-119.44412_8_10_1984_12.2_R05_6_9,R05_6_9,33.21688,-119.44412,8,10,1984
40,0,Laminaria sp,33.21688_-119.44412_26_4_1985_12.2_R10_6_10,R10_6_10,33.21688,-119.44412,26,4,1985
40,0,Laminaria sp,33.21688_-119.44412_3_10_1986_12.2_R10_6_13,R10_6_13,33.21688,-119.44412,3,10,1986
40,0,Laminaria sp,33.21688_-119.44412_26_4_1987_12.2_L10_6_14,L10_6_14,33.21688,-119.44412,26,4,1987
40,0,Laminaria sp,33.21688_-119.44412_26_4_1987_12.2_L35_6_14,L35_6_14,33.21688,-119.44412,26,4,1987
40,0,Laminaria sp,33.21688_-119.44412_13_11_1989_12.2_L35_6_19,L35_6_19,33.21688,-119.44412,13,11,1989
40,0,Laminaria sp,33.21688_-119.44412_11_10_1991_12.2_L10_6_23,L10_6_23,33.21688,-119.44412,11,10,1991
40,0,Laminaria sp,33.21688_-119.44412_24_10_1993_12.2_L10_6_27,L10_6_27,33.21688,-119.44412,24,10,1993
40,0,Macrocystis pyrifera1,33.27325_-119.48615_29_4_1982_12.2_R25_1_4,R25_1_4,33.27325,-119.48615,29,4,1982
40,0,Macrocystis pyrifera1,33.24763_-119.57038_4_10_1986_11.6_R05_2_13,R05_2_13,33.24763,-119.57038,4,10,1986
40,0,Macrocystis pyrifera1,33.24763_-119.57038_18_4_1994_11.6_L10_2_28,L10_2_28,33.24763,-119.57038,18,4,1994
40,0,Macrocystis pyrifera1,33.24763_-119.57038_18_10_1998_11.6_R05_2_37,R05_2_37,33.24763,-119.57038,18,10,1998
40,0,Macrocystis pyrifera1,33.24763_-119.57038_2_5_2003_11.6_R15_2_46,R15_2_46,33.24763,-119.57038,2,5,2003
40,0,Macrocystis pyrifera1,33.24763_-119.57038_19_10_2006_11.6_L10_2_53,L10_2_53,33.24763,-119.57038,19,10,2006
40,0,Macrocystis pyrifera1,33.24763_-119.57038_19_10_2006_11.6_R05_2_53,R05_2_53,33.24763,-119.57038,19,10,2006
40,0,Macrocystis pyrifera1,33.24763_-119.57038_19_10_2006_11.6_R15_2_53,R15_2_53,33.24763,-119.57038,19,10,2006
40,0,Macrocystis pyrifera1,33.24768_-119.57373_13_9_1983_11.6_R45_3_7,R45_3_7,33.24768,-119.57373,13,9,1983
40,0,Macrocystis pyrifera1,33.24768_-119.57373_2_5_2003_11.6_L25_3_46,L25_3_46,33.24768,-119.57373,2,5,2003
40,0,Macrocystis pyrifera1,33.24768_-119.57373_2_5_2003_11.6_L40_3_46,L40_3_46,33.24768,-119.57373,2,5,2003
40,0,Macrocystis pyrifera1,33.24768_-119.57373_2_5_2003_11.6_L45_3_46,L45_3_46,33.24768,-119.57373,2,5,2003
40,0,Macrocystis pyrifera1,33.24768_-119.57373_19_10_2006_11.6_L45_3_53,L45_3_53,33.24768,-119.57373,19,10,2006
40,0,Macrocystis pyrifera1,33.21665_-119.48542_2_10_1986_13.7_L35_4_13,L35_4_13,33.21665,-119.48542,2,10,1986
40,0,Macrocystis pyrifera1,33.21665_-119.48542_20_10_1998_13.7_L35_4_37,L35_4_37,33.21665,-119.48542,20,10,1998
